ageSmoke,age,smokingUse,expenditure
22,67,1.504077397,623.72
18,72,2.740840024,829.22
16,65,3.218875825,164.11
25,55,3.433987204,604.09
19,50,3.465735903,1858.9
15,46,1.16315081,2215.76
16,27,2.48490665,95.76
20,67,4.060443011,40936.66
18,34,2.833213344,48
18,47,1.791759469,309
16,45,3.401197382,1567.63
14,36,-0.510825624,409.21
21,73,2.433613355,325.02
12,62,5.192956851,386.04
18,59,4.170533701,1673.83
16,30,1.178654996,311.97
17,41,3.912023005,186.95
19,61,4.454347296,298.31
20,62,3.761200116,15
15,35,0.587786665,86
18,54,3.610917913,131
16,40,3.218875825,160
18,66,3.891820298,662.29
22,64,2.602689685,1563.5
15,22,-1.386294361,1079.45
16,24,1.504077397,135
15,21,1.945910149,135.85
16,32,2.140066163,50
16,36,2.351375257,221.5
45,50,1.504077397,3075.45
20,49,3.113515309,2962.78
15,40,3.951243719,283
21,36,3.871201011,4073.26
25,79,2.747270914,3196.43
14,72,4.077537444,65.69
16,39,3.17805383,2227.48
21,70,3.218875825,544.42
14,35,0.810930216,374.91
17,53,3.610917913,100
16,25,1.791759469,139
17,53,3.834061464,13
20,59,1.30833282,2718.25
40,73,2.740840024,550.57
30,70,2.047692843,448
12,60,4.016383021,1989.84
15,51,4.016383021,47096.03
24,72,4.189654742,16140.78
10,21,2.48490665,725
19,42,0.693147181,320.29
16,37,3.091042453,99
18,51,3.526360525,3953.76
18,62,3.80666249,39633.74
15,67,1.704748092,1205.36
14,28,2.420368129,254
10,39,3.218875825,1111.98
13,43,3.433987204,125.8
18,66,2.975529566,60
18,40,1.749199855,1189.68
17,72,3.314186005,833.51
19,38,2.995732274,165.5
19,52,3.526360525,18824.28
20,68,3.380994674,390.35
11,21,2.397895273,7939.51
30,59,3.449987546,658.36
36,71,3.526360525,1287.98
16,21,-1.203972804,1442.53
16,38,3.828641396,158
20,38,2.944438979,1122.8
15,69,2.208274414,332.2
15,86,4.025351691,1198.69
15,77,4.127134385,956.57
23,58,2.970414466,1538.3
23,50,-0.510825624,2891.72
13,43,3.433987204,162.99
18,66,3.80666249,370.35
18,77,2.63905733,156.07
23,74,3.034952987,404
25,91,1.098612289,301.5
19,53,3.688879454,6367.39
18,60,1.609437912,14876.39
18,76,4.060443011,5836.38
27,66,3.401197382,1350.5
21,64,3.784189634,73384.69
15,72,4.060443011,890.55
17,67,3.64414356,57
16,41,3.258096538,1542.5
23,34,1.098612289,118.39
24,82,3.784189634,8500.65
18,48,4.127134385,400
13,48,3.583518938,201
15,23,2.602689685,3036.85
18,40,2.847812143,490.03
15,70,3.862832761,813.75
16,74,0.810930216,1455.21
16,66,3.562465529,2610.34
18,60,3.761200116,270.98
51,77,-1.609437912,3273.1
22,74,3.80666249,7208.75
12,32,3.044522438,1226.02
12,22,1.909542505,7060.26
19,69,3.931825633,2958.57
17,87,3.784189634,6522.94
9,32,-1.203972804,86
17,56,-0.051293294,279.45
16,24,1.504077397,425.4
13,29,2.261763098,703.95
28,29,-0.510825624,160
12,65,3.765840495,1066.54
18,56,3.152736022,978.5
18,32,2.708050201,121
15,59,3.988984047,169
9,19,2.397895273,1003.14
19,44,3.951243719,1059.06
18,47,3.624340933,338.2
14,56,2.014903021,299
16,30,2.708050201,4583.56
18,29,1.791759469,3369.54
17,79,3.988984047,496.82
19,34,2.079441542,252.88
10,51,3.449987546,1108.59
15,45,4.127134385,893.6
19,25,1.945910149,725.23
14,20,1.945910149,281
17,58,3.737669618,132
18,56,3.663561646,133
24,26,-0.510825624,362.59
14,70,4.025351691,27994.49
19,27,2.890371758,167.25
30,58,3.36729583,826.02
16,34,2.944438979,647.31
22,74,3.663561646,899.97
16,76,2.48490665,17328.1
18,67,3.912023005,148
18,38,3.044522438,102.39
22,73,3.845883203,1988.96
14,70,3.891820298,1261.61
18,66,3.198673118,771.98
18,53,3.044522438,128
16,75,3.761200116,272
17,25,2.091864062,368
20,37,2.890371758,159
15,35,3.044522438,17
18,39,3.091042453,121.87
16,39,3.871201011,1515
18,38,3.044522438,424
19,29,1.704748092,279.45
14,73,4.094344562,688.09
19,25,2.351375257,543.25
20,50,2.079441542,38
23,63,3.713572067,208.91
17,39,3.540959324,148
16,38,3.540959324,193.7
20,59,3.688879454,1495.99
21,58,2.944438979,240
13,58,3.828641396,752.05
18,75,5.049856007,9674.55
15,23,1.504077397,329
16,44,3.36729583,681.14
16,25,1.609437912,446.99
17,53,2.917770732,797.24
17,29,1.609437912,57
18,22,1.609437912,555.32
16,58,3.163363115,407.3
18,33,2.63905733,349.88
20,52,2.803360381,3448.94
15,48,2.747270914,2112.57
18,74,3.784189634,4744.49
18,67,3.63758616,541.16
18,67,3.555348061,262.98
20,62,3.839452313,425
15,45,3.433987204,142
17,47,-0.287682072,1481
15,43,4.283586562,4310.06
25,37,2.564949357,232.3
20,75,4.025351691,236.44
21,69,3.891820298,166.4
30,70,3.713572067,47
18,23,1.280933845,25
18,71,2.602689685,79.02
19,64,4.366278278,469.44
28,64,3.433987204,25
25,83,2.079441542,1470.86
17,40,3.737669618,1510.38
17,38,3.091042453,399.54
15,34,2.995732274,245.5
17,34,3.583518938,397.44
12,30,3.526360525,484
16,30,2.890371758,106.96
18,63,3.737669618,775.95
18,45,4.143134726,314.63
17,33,2.833213344,1238
20,49,1.791759469,398.8
18,76,2.803360381,256.2
20,26,2.63905733,32
13,24,2.48490665,226.87
16,65,3.555348061,2374.74
16,69,3.020424886,1435
16,25,2.302585093,730.77
21,34,3.044522438,197.65
18,33,2.079441542,36
20,70,3.425889994,1062.61
15,65,4.828313737,41295.18
16,60,3.091042453,1019.6
14,33,3.218875825,283.75
20,56,2.970414466,317.37
22,48,-1.203972804,236
18,69,3.496507561,806.87
19,41,3.135494216,267.82
19,71,2.708050201,1726.74
22,55,2.833213344,8262.73
18,46,4.060443011,171.86
20,44,3.442019376,129.05
17,59,3.761200116,601
15,53,3.778491613,643.86
18,31,3.33220451,141
15,36,3.784189634,220.99
21,69,0.993251773,173.9
19,63,2.602689685,2231.06
18,69,3.449987546,1476.57
13,40,2.708050201,666
13,28,3.465735903,739.96
18,30,3.258096538,45.5
16,29,2.63905733,97.5
14,69,4.025351691,9046.01
17,29,2.564949357,149
18,40,2.302585093,4491
17,22,1.504077397,2705.85
15,30,2.772588722,280.49
25,58,3.931825633,10902.86
12,21,2.302585093,169
16,35,2.995732274,427.89
21,42,3.091042453,171
29,72,4.304065093,13360.63
31,64,2.821378886,269
18,57,2.890371758,7914.26
21,34,2.63905733,211.75
16,29,2.63905733,150
19,69,3.912023005,1127.75
18,76,1.749199855,26130.96
35,69,0.405465108,1455.26
16,30,1.945910149,1779.08
13,45,3.496507561,478.25
21,45,3.218875825,147
18,37,1.568615918,118.49
35,91,4.043051268,1271.38
26,72,2.995732274,2453.17
16,23,2.079441542,1756.81
14,32,2.944438979,3861.24
21,76,0.048790164,3276.41
18,28,2.1102132,2685.41
15,25,2.197224577,46.37
18,25,0.693147181,771.88
16,36,2.197224577,157
20,63,3.068052935,366
16,22,1.252762968,30
15,76,2.747270914,9828.38
18,32,2.420368129,591.29
30,77,2.740840024,645.45
18,72,4.007333185,488.01
17,73,3.784189634,261.53
17,68,3.761200116,1608.02
18,48,3.433987204,324.4
14,45,0.916290732,277
17,48,2.564949357,1225.78
18,45,3.737669618,11014.6
20,65,0.587786665,9161.69
20,30,-0.510825624,308.89
16,74,3.152736022,2798.55
18,60,2.374905755,1105.91
20,58,3.583518938,504.25
36,62,3.008154794,350
19,66,3.871201011,441.89
17,72,3.465735903,540.13
16,66,1.704748092,4814.88
14,26,2.277267285,123.98
12,51,4.094344562,2081.45
16,75,4.094344562,2222.3
20,71,3.258096538,57.5
18,48,1.53686722,295
19,37,2.944438979,160.75
28,46,2.944438979,361.29
20,66,2.351375257,255.04
16,71,4.025351691,336.15
15,30,2.48490665,263.5
15,29,2.1102132,239
15,36,3.63758616,27
17,22,2.197224577,166
30,71,3.349904087,333.76
17,71,3.931825633,1627.15
14,52,4.069026754,255
14,49,4.276666119,702
16,46,0.438254931,3139.22
16,26,0.810930216,360
18,65,2.917770732,985
21,63,4.094344562,10678.2
18,62,1.252762968,379.73
20,80,4.804021045,475.97
14,23,2.014903021,51.81
19,62,3.784189634,60
15,29,3.113515309,128.85
12,73,4.465908119,383.27
16,68,3.80666249,3747.57
17,57,2.856470206,15
18,56,2.970414466,42
14,54,3.610917913,2189.5
16,37,2.351375257,2723.75
17,79,1.386294361,6553.31
21,72,3.688879454,498.95
13,46,4.219507705,270.45
17,40,2.48490665,405.82
17,40,3.737669618,495.31
15,38,3.072693315,151.02
22,31,0,484.9
21,27,1.945910149,152
30,55,3.135494216,77.01
18,69,3.951243719,2582.38
23,61,3.044522438,1486.07
14,63,3.688879454,1469
19,62,3.295836866,633
10,75,4.406719247,831
16,73,3.549617387,1132
23,35,0.693147181,221
18,35,2.48490665,235
16,28,2.564949357,564.32
14,26,2.564949357,9453.06
16,42,3.701301974,100
20,64,2.656756907,1009.57
15,29,2.014903021,1470.29
18,68,3.63758616,3071.71
19,50,3.465735903,35
20,79,2.180417459,15322.72
19,50,3.303216973,20328.41
14,26,1.360976553,1432
17,29,-0.693147181,427.8
16,48,4.189654742,3213
14,28,3.113515309,1353.15
14,57,4.007333185,6294.41
18,48,4.127134385,2736.85
21,68,2.954910279,635
11,47,3.610917913,2659
16,22,1.658228077,48
15,22,1.791759469,72
15,60,3.713572067,825
17,22,2.48490665,55
16,41,2.564949357,55
16,41,2.564949357,1010.39
18,23,1.098612289,1250.54
16,25,1.609437912,38
17,74,3.198673118,7336.69
21,42,1.504077397,331.6
21,42,2.985681938,689.4
17,61,1.609437912,1276.23
18,36,2.944438979,724
56,70,1.386294361,285.3
21,69,3.90197267,2287.69
17,63,3.850147602,193.95
19,72,3.663561646,10856.95
16,33,2.890371758,28
21,67,1.252762968,25368.03
45,73,2.568788134,125.92
17,26,2.302585093,2508.65
16,23,1.791759469,2731.15
14,44,3.146305132,124
18,40,1.098612289,431.5
21,64,0,530
19,63,3.401197382,1644.2
25,57,2.803360381,595.22
30,71,3.044522438,7346.15
18,51,2.756840365,246.9
24,65,3.449987546,19895.6
17,32,2.667228207,48
16,33,0.916290732,38
22,68,1.909542505,172.39
16,46,2.442347035,33094.75
18,73,3.401197382,693.17
27,84,1.568615918,174.26
17,80,4.770684624,10657.14
15,62,3.871201011,141
18,63,3.135494216,862.78
18,79,1.599387577,105.45
17,46,1.064710737,1250.74
20,82,3.020424886,310.19
16,59,4.356708827,120
16,46,3.433987204,517.65
18,44,3.295836866,2212.7
18,34,2.833213344,149.1
19,36,1.504077397,894.76
16,33,2.890371758,534.17
17,53,3.610917913,39
40,94,2.128231706,261.35
17,56,2.756840365,823.1
18,42,3.912023005,92.08
15,55,3.90197267,544.14
18,52,3.555348061,830.76
18,33,2.772588722,889
15,73,3.583518938,1316.09
25,64,2.995732274,2208.72
16,32,2.833213344,26.8
18,49,3.871201011,211.38
15,49,4.248495242,268.64
18,45,3.33220451,287.64
16,65,2.32238772,15
18,55,-0.287682072,729.42
17,66,3.624340933,4372.76
15,25,2.446685437,1564.59
14,28,2.079441542,749.27
19,26,0.875468737,1049.17
16,60,4.366278278,471.31
15,22,0.741937345,317.29
20,68,3.737669618,18241.44
17,24,1.568615918,1853.9
20,40,2.420368129,142
16,74,4.069026754,7249.9
30,58,2.674148649,6400.47
10,40,2.047692843,728.2
35,35,-0.693147181,178.1
14,25,3.17805383,255
18,65,2.86505395,111.73
18,47,2.708050201,4602.83
18,26,-0.105360516,2210.61
17,61,1.504077397,1001.3
14,48,4.189654742,16.18
15,36,2.014903021,231
15,67,4.356708827,25
18,69,2.397895273,5616
17,37,3.737669618,216.54
16,30,2.708050201,6952.35
21,26,-0.510825624,4967.74
16,26,2.803360381,945.5
25,67,1.458615023,3777.91
25,55,2.674148649,450
19,28,1.609437912,197
18,77,2.079441542,7814.2
12,26,1.252762968,79.5
17,52,3.583518938,1326
17,46,3.113515309,865.79
19,27,1.098612289,871.97
19,26,0.693147181,80
20,70,4.356708827,3531.05
15,74,4.317488114,257.74
21,64,3.091042453,1145.08
15,38,3.583518938,269
22,51,4.094344562,531.42
19,31,1.871802177,94
21,31,1.704748092,5006.15
19,47,2.674148649,110.99
21,47,3.295836866,238.74
18,44,1.386294361,1394.64
20,31,2.197224577,803
43,82,3.208825489,9037.92
22,32,1.704748092,600.57
19,32,3.33220451,25
17,42,3.258096538,3228.49
30,70,4.043051268,548.03
20,48,2.674148649,203.26
16,52,4.304065093,232.58
18,49,3.871201011,123.53
17,30,2.415913778,2787.26
20,46,1.704748092,608.46
18,42,-0.798507696,1873.92
20,22,1.098612289,66
16,49,1.223775432,721.5
16,21,0.587786665,24.25
17,25,0.587786665,621.14
19,44,0.875468737,11127.36
19,41,3.135494216,411.08
16,37,2.397895273,363.5
56,70,2.708050201,590.2
18,75,4.564348191,70
16,50,3.555348061,30
17,70,4.682131227,631.84
15,63,3.713572067,1920.01
17,52,4.158883083,3084.96
9,32,3.401197382,745.06
20,82,3.015534901,3364.15
24,59,4.248495242,91
50,70,3.044522438,156
16,47,3.349904087,553.03
19,25,1.609437912,378.6
16,62,3.401197382,2859
17,54,4.33073334,2390
28,35,2.48490665,740
18,45,-0.693147181,84
14,36,2.442347035,99.4
16,68,3.970291914,33827.94
12,65,4.219507705,705.64
12,45,1.558144618,171
14,47,3.526360525,3822.26
20,40,0.405465108,901.08
17,24,-1.203972804,241.32
12,52,4.406719247,152.54
15,64,4.605170186,879.5
18,62,3.80666249,10543.54
12,22,2.397895273,5844.64
21,37,-1.203972804,170
35,74,2.459588842,45456.04
20,41,3.784189634,1559.99
16,41,2.564949357,966.31
14,51,2.931193752,667.2
20,70,2.912350665,554
16,30,-0.287682072,695.74
14,72,3.36729583,943.28
47,68,2.397895273,212.22
15,54,3.688879454,1435.4
18,59,4.143134726,7.5
15,66,4.787491743,501.99
18,32,-0.510825624,227.96
15,76,3.80666249,8220
17,75,-2.302585093,2473.77
20,71,4.521788577,1021.42
22,78,2.86505395,385.14
19,67,2.772588722,3001.54
18,39,3.091042453,493.65
18,36,2.656756907,157
19,35,1.098612289,366.5
18,77,2.856470206,90.35
18,29,1.791759469,2080
16,47,1.85629799,199
35,78,1.360976553,393.93
20,40,0.405465108,44
21,79,3.871201011,4249.91
20,36,2.197224577,38
20,35,1.945910149,183.2
15,54,4.382026635,2233.88
18,53,3.583518938,13026.24
14,57,3.496507561,484.47
30,39,2.302585093,348
18,35,2.890371758,1595.5
19,31,1.178654996,404.23
14,39,2.397895273,111.8
16,24,1.504077397,52
15,34,3.218875825,1025.43
19,64,3.091042453,115
18,58,3.713572067,879.08
16,75,3.401197382,81
28,68,4.382026635,29646.06
15,22,2.079441542,196.32
18,27,1.609437912,30.84
16,23,2.079441542,659.63
13,31,2.944438979,318.5
15,27,1.871802177,182.1
19,30,2.48490665,2653.82
12,78,0.993251773,7415.71
16,63,2.954910279,212.22
17,32,1.386294361,250.88
26,27,-1.609437912,156.07
16,63,3.871201011,5722.15
20,57,2.944438979,44.37
29,35,2.63905733,112.41
17,66,3.912023005,5634.45
18,44,3.295836866,373
30,32,-0.105360516,1665.55
25,30,1.098612289,572.33
20,39,1.098612289,316.97
18,28,3.314186005,9047.04
17,35,2.028148247,181.52
17,27,3.091042453,20
19,27,2.420368129,3478.5
16,21,1.098612289,282.18
20,26,1.945910149,2942.33
30,32,0.405465108,4751.89
17,33,2.833213344,911
18,60,4.119037175,1316.26
20,37,3.583518938,799.73
20,30,1.704748092,234.62
17,60,0,228.7
15,55,-0.693147181,345
18,52,2.862200881,8390.06
35,48,1.945910149,13320.49
20,28,2.197224577,146.7
19,70,3.135494216,1640.19
16,53,4.219507705,491.88
15,43,2.674148649,4464.57
17,40,4.094344562,147
16,28,2.564949357,38.76
19,35,2.833213344,437
19,30,1.568615918,121.5
22,27,1.504077397,5866.85
15,32,2.890371758,407
16,37,3.091042453,51
16,20,1.32175584,1366
14,22,2.197224577,1831.2
14,48,4.248495242,1204.42
18,77,3.931825633,3525.91
26,35,1.504077397,1952.51
17,60,3.931825633,5840.63
20,45,3.258096538,2266
18,68,3.540959324,6304.01
15,28,2.351375257,620.12
22,30,0.300104592,145.55
18,43,3.481240089,200.6
15,52,4.736198448,25
18,66,3.583518938,642.32
18,78,4.624972813,744.42
17,75,4.077537444,1373.91
22,44,2.140066163,164
14,70,4.007333185,1137.6
23,52,3.772760938,79
18,48,4.350277936,426.58
17,48,2.261763098,8474.06
43,45,0.405465108,1094.47
12,25,2.63905733,44
14,76,3.258096538,798.19
19,47,3.36729583,133
16,72,4.297285406,570.97
16,66,4.624972813,9243.13
18,64,3.425889994,1002.49
15,41,2.785011242,113
26,68,3.761200116,163
14,61,4.166665224,280.51
12,78,4.204692619,1035.22
60,76,2.545531272,588.51
15,73,4.025351691,6437.19
13,66,4.682131227,25035.32
21,74,4.394449155,994.13
16,71,4.025351691,2219.27
21,50,3.80666249,232
16,50,3.555348061,365
15,69,3.737669618,290.21
16,53,2.351375257,157
19,23,-0.287682072,647
15,75,2.803360381,636.64
18,63,3.90197267,13519.21
19,75,3.80666249,628.15
14,59,2.282382386,1006.71
21,68,1.280933845,1268.53
15,30,2.079441542,67
16,28,2.564949357,422.5
14,71,2.944438979,532.61
18,68,1.974081026,6725.72
25,55,2.63905733,963.65
17,63,3.784189634,63.09
13,63,2.251291799,1586.17
18,30,1.609437912,398.34
20,63,4.189654742,3116.72
19,61,3.984343667,399.49
16,53,3.63758616,1438.85
14,54,4.406719247,4643.42
40,64,3.912023005,276.28
17,32,0.896088025,521.47
22,79,4.25561271,308.8
17,73,4.025351691,653
16,25,2.302585093,861
18,63,3.784189634,1228.66
16,59,3.135494216,11468.77
11,59,4.114963849,259.8
21,63,3.984343667,56.45
14,71,4.718498871,2203.01
34,70,2.917770732,151
50,74,-1.203972804,828.95
15,65,3.33220451,2002.6
14,64,4.154969184,167
19,32,2.302585093,967.99
17,78,2.833213344,2036.16
12,36,3.091042453,1746.2
20,37,3.583518938,171.78
36,66,2.708050201,1300.93
21,24,0,4064.32
19,52,2.928523524,53.88
16,23,1.16315081,909.49
21,60,3.688879454,423.4
16,43,1.029619417,861.04
24,25,-1.203972804,25
13,24,1.098612289,5530.11
16,22,1.945910149,17110.77
18,68,3.133317937,151.8
17,29,1.871802177,175.19
14,33,2.995732274,328
12,25,3.044522438,499.75
20,58,4.069026754,3162.06
21,54,4.219507705,3914.04
18,52,2.957511061,204.75
18,73,3.135494216,2271.2
23,31,-0.798507696,207.29
30,53,1.791759469,49
16,44,2.890371758,177.5
14,72,3.465735903,230.28
16,25,0.810930216,2207
14,64,2.545531272,2359.5
15,64,3.624340933,149
18,32,2.708050201,134.85
17,29,2.564949357,271.97
15,83,2.33698652,10339.11
17,64,4.094344562,397.87
16,25,1.386294361,332
18,38,2.772588722,290
13,36,3.072693315,2335.75
25,43,3.349904087,238.06
18,28,0.810930216,3.39
15,73,4.077537444,5227.01
17,46,3.80666249,999.41
18,41,4.051784948,298.39
21,71,3.64414356,3322.99
30,56,1.871802177,1190.53
17,32,2.772588722,3434
23,44,2.890371758,934.85
15,46,3.433987204,42
15,54,3.663561646,556.44
14,29,2.772588722,1717.16
17,24,2.302585093,44
12,71,3.401197382,2871.59
15,43,3.36729583,324.5
17,40,2.48490665,271
16,20,1.609437912,2043.45
25,70,2.219203484,1381.14
19,35,2.32238772,123.95
14,82,4.234106505,742.15
37,68,2.772588722,8926.29
20,70,3.218875825,531.01
18,53,3.583518938,517.13
16,51,3.80666249,488.19
26,59,3.481240089,2126.42
20,63,1.386294361,7673.03
15,63,4.451436086,365.96
24,55,3.871201011,2991.66
16,50,3.96081317,90.95
16,46,3.657130756,702
19,44,2.970414466,300.58
20,75,4.025351691,5528.07
25,67,3.473518043,52582.57
18,26,2.197224577,24
17,56,2.995732274,1149.41
15,33,2.944438979,593.69
19,75,3.755369195,303.1
17,39,3.828641396,4960.51
20,30,1.098612289,1125.54
20,65,-0.510825624,373.67
30,64,1.147402453,5122.48
16,62,3.850147602,774.23
18,71,3.295836866,132
27,58,1.945910149,4747.74
40,73,1.193922468,15614.53
11,31,2.821378886,4817.47
17,34,3.988984047,502.6
18,25,1.098612289,37
16,71,4.605170186,364.34
18,78,4.663439094,109
16,33,2.890371758,4439.21
22,83,2.4765384,2205.39
22,57,2.890371758,4965.95
18,54,2.442347035,371.6
20,47,4.025351691,168.37
21,41,3.267665989,1361.83
10,56,3.562465529,1684.51
15,66,3.951243719,555
10,71,3.433987204,1870.64
15,67,-1.897119985,145
16,31,2.772588722,649
14,29,2.772588722,50
14,46,3.496507561,2337.76
14,44,3.433987204,92.6
21,24,-0.287682072,45
15,24,-0.916290732,100
18,57,3.63758616,227.71
16,41,3.258096538,30.16
9,19,1.704748092,3013.01
15,29,2.708050201,194
18,50,3.719651113,472.61
16,55,3.555348061,483.14
14,50,3.931825633,9634.18
14,73,4.49980967,50695.34
16,30,2.602689685,841.7
15,25,1.887069649,428.25
16,58,4.069026754,7011.14
17,31,2.420368129,3555.13
17,28,3.737669618,433
14,39,1.360976553,282.25
18,40,2.602689685,269.78
16,26,1.887069649,50
21,30,1.791759469,90
16,46,3.839452313,73.19
18,21,1.029619417,164
14,41,3.33220451,49.88
14,39,3.091042453,547.84
